lag_index,original_kernel,snapshot_step_0,snapshot_step_1,snapshot_step_3,snapshot_step_4,snapshot_step_6,snapshot_step_7,snapshot_step_9,snapshot_step_10,snapshot_step_12,snapshot_step_13,snapshot_step_15,snapshot_step_16,snapshot_step_18,snapshot_step_19,snapshot_step_21,snapshot_step_22,snapshot_step_24,snapshot_step_25,snapshot_step_27,snapshot_step_28,snapshot_step_30,snapshot_step_31,snapshot_step_33,snapshot_step_34,snapshot_step_36,snapshot_step_37,snapshot_step_39,snapshot_step_40,snapshot_step_42,snapshot_step_43,snapshot_step_45,snapshot_step_46,snapshot_step_48,snapshot_step_49,snapshot_step_51,snapshot_step_52,snapshot_step_54,snapshot_step_55,snapshot_step_57,snapshot_step_58,snapshot_step_60,snapshot_step_61,snapshot_step_63,snapshot_step_64,snapshot_step_66,snapshot_step_67,snapshot_step_69,snapshot_step_70,snapshot_step_72,snapshot_step_73,snapshot_step_75,snapshot_step_76,snapshot_step_78,snapshot_step_79,snapshot_step_81,snapshot_step_82,snapshot_step_84,snapshot_step_85,snapshot_step_87,snapshot_step_88,snapshot_step_90,snapshot_step_91,snapshot_step_93,snapshot_step_94,snapshot_step_96,snapshot_step_97,snapshot_step_99,snapshot_step_100,snapshot_step_102,snapshot_step_103,snapshot_step_105,snapshot_step_106,snapshot_step_108,snapshot_step_109,snapshot_step_111,snapshot_step_112,snapshot_step_114,snapshot_step_115,snapshot_step_117,snapshot_step_118,snapshot_step_120,snapshot_step_121,snapshot_step_123,snapshot_step_124,snapshot_step_126,snapshot_step_127,snapshot_step_129,snapshot_step_130,snapshot_step_132,snapshot_step_133,snapshot_step_135,snapshot_step_136,snapshot_step_138,snapshot_step_139,snapshot_step_141,snapshot_step_142,snapshot_step_144,snapshot_step_145,snapshot_step_147,snapshot_step_149
2.520000000000000000e+02,1.373033130000478601e-04,1.854766326113475947e-05,3.837497980960528562e-05,9.508812656044152438e-05,1.341005446960489330e-04,2.182014793656266002e-04,2.510297816458320966e-04,2.675985139913678815e-04,2.409911164862189425e-04,1.408056293373823422e-04,8.935523860957705748e-05,2.265236528886939676e-05,8.710886575562004673e-06,6.662187677619049384e-07,1.247563765154849780e-07,1.720847173959649812e-09,1.248018849180597412e-10,4.026199675304792391e-13,2.785944218375302484e-14,2.993211147689356366e-16,5.488773498207866197e-17,6.125742274543100052e-18,3.821812658011403130e-18,4.418123852878430569e-18,7.562310153086393427e-18,4.678332374274951633e-17,1.548782803395543084e-16,2.440240934667436967e-15,1.064559139625498307e-14,1.945067913157461081e-13,7.416398224713294240e-13,6.892397541374481462e-12,1.571134484990542590e-11,4.192585474215200503e-11,4.915897609770666921e-11,3.744690684924154023e-11,2.556003631947086074e-11,8.544021555794562017e-12,4.508887566697511451e-12,1.271706969330904657e-12,7.301506946798264064e-13,3.216731622821683567e-13,2.544523294324696483e-13,2.297688135675240995e-13,2.582767983858036409e-13,4.229926142424594859e-13,5.915100223866098794e-13,1.234439742266169038e-12,1.763605944225463129e-12,3.206304498163184413e-12,3.972766722797754779e-12,4.972643905800863684e-12,5.018114206502624630e-12,4.273196325867839596e-12,3.680715535961040508e-12,2.539780831391919014e-12,2.092142377310007850e-12,1.486679702955573390e-12,1.307514101329954048e-12,1.133323957683979311e-12,1.119666723703102718e-12,1.214532218286185072e-12,1.318359267241109301e-12,1.625151429445262363e-12,1.814600932622395524e-12,2.204986464682950897e-12,2.372849502605897665e-12,2.573526515590313091e-12,2.589764177846759496e-12,2.467867137858834048e-12,2.353498906176865191e-12,2.090794009278196253e-12,1.967248981988092837e-12,1.773528074617072847e-12,1.709729444609661697e-12,1.651723761019949221e-12,1.655581433664815583e-12,1.718293530465070384e-12,1.770796752504147364e-12,1.897795885285463724e-12,1.962740733829626549e-12,2.070977422755429509e-12,2.106050441463488965e-12,2.128087826401212079e-12,2.115876891013376837e-12,2.057448043315743269e-12,2.018446201195248091e-12,1.939879165505434266e-12,1.906493436428305377e-12,1.861048316322000407e-12,1.850670956543218337e-12,1.854409285633948357e-12,1.866691724155059018e-12,1.904981895969534711e-12,1.927259702739006486e-12,1.969030082211997712e-12,1.985261998196929945e-12,2.002865511245219277e-12,2.003590625658177582e-12,1.991026077731786192e-12,1.966695957564962294e-12
2.530000000000000000e+02,1.431729458505609639e-04,1.857641349207900272e-05,3.841783388674530801e-05,9.508621558527852852e-05,1.340064078435078171e-04,2.176329811669793076e-04,2.500178779375648798e-04,2.655999336309537869e-04,2.386673093973650656e-04,1.386616178276117630e-04,8.769128402704112844e-05,2.204070387146764764e-05,8.431008937966131666e-06,6.364421230871766030e-07,1.182269030225360090e-07,1.599015779160661843e-09,1.146199130074888883e-10,3.612381119059981938e-13,2.469717681231886619e-14,2.600729961249603761e-16,4.732542482899226854e-17,5.231275482242558894e-18,3.252606517456513302e-18,3.767602549387127908e-18,6.478107980600888993e-18,4.033232081646076495e-17,1.341700188450811737e-16,2.138588785227657496e-15,9.388323451986479995e-15,1.736836857061524464e-13,6.660780054682652329e-13,6.250419154691169710e-12,1.429939551641189188e-11,3.832295177269399999e-11,4.496594893307892526e-11,3.421162460856379262e-11,2.331246835656462790e-11,7.755342239712179064e-12,4.081271047029835786e-12,1.144780369674927578e-12,6.556972033475855222e-13,2.878501202587674390e-13,2.274668897250115007e-13,2.053099443927175471e-13,2.308989859121229893e-13,3.789580140575038447e-13,5.306989385705368489e-13,1.111057047146341015e-12,1.589786570617424122e-12,2.897798510479929202e-12,3.593858067044153337e-12,4.502761553372425229e-12,4.544112482129936126e-12,3.866847895486399955e-12,3.328543874987072160e-12,2.293071900980395150e-12,1.887326422532129011e-12,1.339151120723081068e-12,1.177109462419806407e-12,1.019660240573691534e-12,1.007319607500972714e-12,1.093050590360647445e-12,1.186913767140321263e-12,1.464443800600068180e-12,1.635940650524317364e-12,1.989570400789952842e-12,2.141715678503214315e-12,2.323663668164083207e-12,2.338388488919151964e-12,2.227856706624523064e-12,2.124173558402941975e-12,1.886097506474671004e-12,1.774179110916596080e-12,1.598751404700837764e-12,1.540995141820905578e-12,1.488491269260525107e-12,1.491982752621634489e-12,1.548747377089557120e-12,1.596278285335289704e-12,1.711274974806539784e-12,1.770095138173277682e-12,1.868143145603365363e-12,1.899919457870602457e-12,1.919886612970073125e-12,1.908822627955455986e-12,1.855885968992873614e-12,1.820553880175698747e-12,1.749388421666900340e-12,1.719151622274484037e-12,1.677996581744486959e-12,1.668599476254903347e-12,1.671984653593000525e-12,1.683106995789551696e-12,1.717782654401395215e-12,1.737958897889829712e-12,1.775791617702679459e-12,1.790494266523320888e-12,1.806439926029662635e-12,1.807096789915862978e-12,1.795715431820305019e-12,1.773677396361278413e-12
2.540000000000000000e+02,1.489247326969111041e-04,1.860514736168209036e-05,3.846063967431737518e-05,9.508417440888194895e-05,1.339121907549172073e-04,2.170657969583709968e-04,2.490098935736989355e-04,2.636161561709842848e-04,2.363658143014541651e-04,1.365502102565891969e-04,8.605829161882215701e-05,2.144555388469693291e-05,8.160122050452619851e-06,6.079962460502172806e-07,1.120391510534132426e-07,1.485809536034199060e-09,1.052686259017145132e-10,3.241095000890148459e-13,2.189386367514034593e-14,2.259748378002912617e-16,4.082021179407924194e-17,4.472333961502705790e-18,2.764715539838036307e-18,3.198396408832238080e-18,5.529431079676072613e-18,3.474867962816041711e-17,1.161993678361339377e-16,1.874206085467067240e-15,8.279536995239866748e-15,1.550897810783519182e-13,5.982147557263145510e-13,5.668236008598420694e-12,1.301433426629215739e-11,3.502966135476154319e-11,4.113056320228028473e-11,3.125585657263660333e-11,2.126253361746377468e-11,7.039463521645028532e-12,3.694208757258274356e-12,1.030521994778085815e-12,5.888356479927941978e-13,2.575834510964991608e-13,2.033433371771004028e-13,1.834547054199719973e-13,2.064232573935342874e-13,3.395075019729798527e-13,4.761395542163954220e-13,1.000006392797014865e-12,1.433098567116611322e-12,2.618976297765959749e-12,3.251088119419001665e-12,4.077279665152047650e-12,4.114883726726720203e-12,3.499139780011040202e-12,3.010067835176183371e-12,2.070327606183350322e-12,1.702561323261436721e-12,1.206262249375117390e-12,1.059710614615197444e-12,9.173960419453508486e-13,9.062453207569348690e-13,9.837198872326979870e-13,1.068573777639886258e-12,1.319628109043569086e-12,1.474870599997915588e-12,1.795199216060930358e-12,1.933095935928441644e-12,2.098059735926999236e-12,2.111412417517624651e-12,2.011188118171761130e-12,1.917193563193836381e-12,1.701441423732422131e-12,1.600057380427705178e-12,1.441198397601761716e-12,1.388913208619571571e-12,1.341390187944643819e-12,1.344550203596570070e-12,1.395930436130440877e-12,1.438959113539764467e-12,1.543085781765055065e-12,1.596357838669695828e-12,1.685174596437535866e-12,1.713963525143760713e-12,1.732054576803962465e-12,1.722030016412107178e-12,1.674070197786939329e-12,1.642063167297397319e-12,1.577603173964770011e-12,1.550218829173000135e-12,1.512949596334245417e-12,1.504440316898655872e-12,1.507505627490815514e-12,1.517577269362010983e-12,1.548979043988762960e-12,1.567251591092638785e-12,1.601517204442848286e-12,1.614834459727487737e-12,1.629278119754176690e-12,1.629873102801382423e-12,1.619563749603869507e-12,1.599602232355695763e-12
2.550000000000000000e+02,1.545537790114986823e-04,1.863386487654982229e-05,3.850339720802892674e-05,9.508200334395003079e-05,1.338178939977087032e-04,2.164999244800423664e-04,2.480058142970559807e-04,2.616470730699741679e-04,2.340864180188174178e-04,1.344709115095263103e-04,8.445568571854522263e-05,2.086646974401812436e-05,7.897937148788457956e-06,5.808216669557996446e-07,1.061752374191819899e-07,1.380617833409260656e-09,9.668025413448258498e-11,2.907969817635830401e-13,1.940876387558632121e-14,1.963490134371248530e-16,3.520946555146675649e-17,3.821812658011403130e-18,2.358139725155972144e-18,2.737610485525898696e-18,4.743384504624081899e-18,2.995108501491205999e-17,1.006681717152790867e-16,1.642539186261227080e-15,7.301695055875190299e-15,1.384864716392347761e-13,5.372657071837927401e-13,5.140278719166502253e-12,1.184475805740721477e-11,3.201937751940754640e-11,3.762231444350699894e-11,2.855545419805198548e-11,1.939285394054156286e-11,6.389665408107828015e-12,3.343854625701206396e-12,9.276674480668267719e-13,5.287919624744064073e-13,2.304992134660732717e-13,1.817781493905490375e-13,1.639259203638915308e-13,1.845419975686490854e-13,3.041638664026680150e-13,4.271892355914991279e-13,9.000552310834547542e-13,1.291853478574758740e-12,2.366981746238297490e-12,2.941010147005859721e-12,3.692002758202972412e-12,3.726198847088871280e-12,3.166397672489315585e-12,2.722063460053325556e-12,1.869220056516240902e-12,1.535884185674754598e-12,1.086560339315714718e-12,9.540204455420198126e-13,8.253881248181799135e-13,8.153127424494893694e-13,8.853247182669804483e-13,9.620326995966876904e-13,1.189132803726747345e-12,1.329658930702970476e-12,1.619817019231362121e-12,1.744797204937184598e-12,1.894359452289662293e-12,1.906467659521654534e-12,1.815591324201906720e-12,1.730381571536654395e-12,1.534863707484956930e-12,1.443024194060227305e-12,1.299171734818818646e-12,1.251840238457660459e-12,1.208826387513045608e-12,1.211686323108682184e-12,1.258192036885166787e-12,1.297144222546162129e-12,1.391426578990773155e-12,1.439672979355183235e-12,1.520126093144252843e-12,1.546208040076324508e-12,1.562598927204797428e-12,1.553516348765451860e-12,1.510066269076737466e-12,1.481071884058826615e-12,1.422686675498635589e-12,1.397886147114224542e-12,1.364136451367792269e-12,1.356431243368372286e-12,1.359206855140043801e-12,1.368326892764448743e-12,1.396763347344398554e-12,1.413311552208099120e-12,1.444345782298378511e-12,1.456407965148148742e-12,1.469490870133205451e-12,1.470029799928093683e-12,1.460691647931638970e-12,1.442611329872944825e-12
2.560000000000000000e+02,1.600552930854990514e-04,1.866256604328577580e-05,3.854754439213171099e-05,9.507970270262094742e-05,1.337235181375763895e-04,2.159353614720463583e-04,2.470056258967610256e-04,2.596925765724589458e-04,2.318289093950854978e-04,1.324232339789824589e-04,8.288290135380533847e-05,2.030301788595126355e-05,7.644174741487538794e-06,5.548615735007436656e-07,1.006182147581967043e-07,1.282873286848887004e-09,8.879255693878228273e-11,2.609083738988604573e-13,1.720571927120440048e-14,1.705992118405941227e-16,3.035766082959412415e-17,3.279711571768650913e-18,2.005774019098183203e-18,2.331034670843834533e-18,4.038653092508504017e-18,2.580401170515500553e-17,8.719695972214669411e-17,1.439495224409004237e-15,6.439347752934532210e-15,1.236606574517989943e-13,4.825263994791273436e-13,4.661496611890053599e-12,1.078028871682665257e-11,2.926778055480604157e-11,3.441330006332884994e-11,2.608835524453741173e-11,1.768757932002831823e-11,5.799848286098391315e-12,3.026727387602998198e-12,8.350785341004751672e-13,4.748709021493158211e-13,2.062627954720064327e-13,1.625000047716929075e-13,1.464759845533347704e-13,1.649801714513621231e-13,2.724995522198486730e-13,3.832712684552486149e-13,8.100941792377192030e-13,1.164529301982131226e-12,2.139233641574797562e-12,2.660506146986985065e-12,3.343131733902701686e-12,3.374228142987573120e-12,2.865296623013810495e-12,2.461615194451413635e-12,1.687647553172758053e-12,1.385524290783979318e-12,9.787367856277373601e-13,8.588711881453436892e-13,7.426078252759787945e-13,7.335042675245956323e-13,7.967713403118914517e-13,8.661140923384158530e-13,1.071541835297173950e-12,1.198744283090885654e-12,1.461568659068962495e-12,1.574840111833245015e-12,1.710436263110959310e-12,1.721415788776339828e-12,1.639017019978636358e-12,1.561772494098820352e-12,1.384594506105910061e-12,1.301402507893761884e-12,1.171141363141142699e-12,1.128295021432176859e-12,1.089363191666969932e-12,1.091951507513344577e-12,1.134044355817487304e-12,1.169305619127744555e-12,1.254672825053496088e-12,1.298366823125965408e-12,1.371242583456805386e-12,1.394871604288791533e-12,1.409721867235216863e-12,1.401492881166269133e-12,1.362129240780815542e-12,1.335864443152354197e-12,1.282982455084319406e-12,1.260522366824598506e-12,1.229960415200653800e-12,1.222983411590383707e-12,1.225496673541368042e-12,1.233754851753809945e-12,1.259505520712078663e-12,1.274491823926096612e-12,1.302598924991099638e-12,1.313524077917530009e-12,1.325374217927416387e-12,1.325862379955577985e-12,1.317404058022095259e-12,1.301027970253276766e-12
2.570000000000000000e+02,1.654245903371438949e-04,1.869125086849108869e-05,3.859175614487117393e-05,9.507727279647402020e-05,1.336290637384814431e-04,2.153721056742766724e-04,2.460093142081296166e-04,2.577525597033921215e-04,2.295930792820705688e-04,1.304066974512192126e-04,8.133938404768532447e-05,1.975477644387498878e-05,7.398564312103786010e-06,5.300616920381120024e-07,9.535202256694434372e-08,1.192048678652158147e-09,8.154837124584729535e-11,2.340917444696583027e-13,1.525274589790626134e-14,1.482104369787684561e-16,2.618348246552493208e-17,2.791820594150173918e-18,1.707618421664669484e-18,2.005774019098183203e-18,3.469446951953614189e-18,2.225324959026497851e-17,7.551468131361538383e-17,1.261550542849820822e-15,5.678834139044575124e-15,1.104220068246647424e-13,4.333641464345644456e-13,4.227309420481301094e-12,9.811480593908614156e-12,2.675264057592358080e-11,3.147799723787411685e-11,2.383440344502947561e-11,1.613225338362687944e-11,5.264475514592595329e-12,2.739675863559429270e-12,7.517307360361408231e-13,4.264481291964966614e-13,1.845747675793124598e-13,1.452663401894926931e-13,1.308835852198431127e-13,1.474919090940080002e-13,2.441315921121456345e-13,3.438683799511510486e-13,7.291247412690576857e-13,1.049754006594502687e-12,1.933398997540705655e-12,2.406755513200548036e-12,3.027226581388264837e-12,3.055503793774130838e-12,2.592827835030606098e-12,2.226086583947614606e-12,1.523712525510617644e-12,1.249884175108170736e-12,8.816129250244220117e-13,7.732115999987271282e-13,6.681297225544224894e-13,6.599043956678068978e-13,7.170753248998684715e-13,7.797589342880412167e-13,9.655790977978334633e-13,1.080719064586177502e-12,1.318780317154794046e-12,1.421438081171746970e-12,1.544370046343418457e-12,1.554325868317538162e-12,1.479615231335038028e-12,1.409592603231202279e-12,1.249037142160916436e-12,1.173679778582528699e-12,1.055727987669952128e-12,1.016942525198030745e-12,9.817059545922518504e-13,9.840484004909610949e-13,1.022146451680472357e-12,1.054065932844586162e-12,1.131359545977761449e-12,1.170930025032670962e-12,1.236940834047767224e-12,1.258347267531212399e-12,1.271801457550236769e-12,1.264345968416194510e-12,1.228685068185159102e-12,1.204893308607082880e-12,1.156996753178679560e-12,1.136656605426819566e-12,1.108981775767986511e-12,1.102664292339239349e-12,1.104939978489177799e-12,1.112417585347538762e-12,1.135735738311619003e-12,1.149307293215814929e-12,1.174762869447787406e-12,1.184658030310356547e-12,1.195391333662365607e-12,1.195833498413359508e-12,1.188172281917088124e-12,1.173340043831780366e-12
2.580000000000000000e+02,1.706570975216297446e-04,1.871991935876464908e-05,3.863592319655330095e-05,9.507471393653015219e-05,1.335345313626562535e-04,2.148101548264959553e-04,2.450168651125518267e-04,2.558269162625796027e-04,2.273787205188337825e-04,1.284208289942652089e-04,7.982458962396273244e-05,1.922133493256151441e-05,7.160844031080113503e-06,5.063701741464337290e-07,9.036144079283036160e-08,1.107654114452681290e-09,7.489519746571582370e-11,2.100313466982944854e-13,1.352143765877278359e-14,1.287761130369657891e-16,2.257851024201062984e-17,2.385244779468109755e-18,1.463672932855430986e-18,1.707618421664669484e-18,2.954450920022999583e-18,1.916327339868129087e-17,6.543160110950019259e-17,1.105588060337781009e-15,5.008146675145042082e-15,9.860062527740354188e-14,3.892107719016130174e-13,3.833563512207344148e-12,8.929736968312299017e-12,2.445363800774452701e-11,2.879306011281321243e-11,2.177518397799421690e-11,1.471369090477216146e-11,4.778521545470426624e-12,2.479847788705233369e-12,6.767016688755816967e-13,3.829630297776109860e-13,1.651671692210615605e-13,1.298603694195599179e-13,1.169509909922095137e-13,1.318574427162239049e-13,2.187167818818586129e-13,3.085163147089481361e-13,6.562481677865883434e-13,9.462908158886645937e-13,1.747369366171189209e-12,2.177206602938658309e-12,2.741172279397893763e-12,2.766885380750885859e-12,2.346268605834048171e-12,2.013093278229252658e-12,1.375701717256858081e-12,1.127522906855041307e-12,7.941269712131993064e-13,6.960951997106445965e-13,6.011211764900964427e-13,5.936894855937402404e-13,6.453507433307192898e-13,7.020136425298084681e-13,8.700947677197506946e-13,9.743142165459517390e-13,1.189941591442367219e-12,1.282978524851444146e-12,1.394427054293018164e-12,1.403454501051892844e-12,1.335715880349669371e-12,1.272241128636233953e-12,1.126751280168883373e-12,1.058491971373323737e-12,9.516882724588948683e-13,9.165794208690347666e-13,8.846879663310797115e-13,8.868078526288319940e-13,9.212896016821264800e-13,9.501834811586479246e-13,1.020165804046721525e-12,1.056001233722472787e-12,1.115792733815540450e-12,1.135185261763593800e-12,1.147374431792816396e-12,1.140619852258231703e-12,1.108313988544898376e-12,1.086762814071426386e-12,1.043382421477348498e-12,1.024962449983068957e-12,9.999024991238364413e-13,9.941822755668572320e-13,9.962428017956659332e-13,1.003013508837566348e-12,1.024128535882101732e-12,1.036418699343691352e-12,1.059472442502956691e-12,1.068434566080939119e-12,1.078156146175693331e-12,1.078556623353155164e-12,1.071617512608813438e-12,1.058183814010849044e-12
2.590000000000000000e+02,1.757483568391866023e-04,1.874857152070290561e-05,3.868004557725592029e-05,9.507202643325302072e-05,1.334399215706090036e-04,2.142495066683641259e-04,2.440282645373778180e-04,2.539155408191597573e-04,2.251856279129261693e-04,1.264651628476850197e-04,7.833798401591827391e-05,1.870229394121915496e-05,6.930760476848014636e-06,4.837374882664890151e-07,8.563204585549624888e-08,1.029234380963686343e-09,6.878481901358320105e-11,1.884439056621528552e-13,1.198664106340230351e-14,1.118896642005040576e-16,1.948853405042694220e-17,2.032879073410320814e-18,1.246832498358330099e-18,1.463672932855430986e-18,2.547875105340935420e-18,1.653408313040394262e-17,5.667666856667974429e-17,9.689243764959831751e-16,4.416687284999887275e-15,8.804480582103035857e-14,3.495559419176841320e-13,3.476492124775479309e-12,8.127233640849856888e-12,2.235219935574697669e-11,2.633713405242148198e-11,1.989387292595547196e-11,1.341986612980738958e-11,4.337424706511369688e-12,2.244661352407070765e-12,6.091610777001627008e-13,3.439121004037565266e-13,1.478002290868085655e-13,1.160882371134541735e-13,1.045015040213731483e-13,1.178802606742468395e-13,1.959477231080336557e-13,2.767986848842968195e-13,5.906556168645826776e-13,8.530248447706501036e-13,1.579239180832942013e-12,1.969551203986202870e-12,2.482148113349541552e-12,2.505529231354788888e-12,2.123155221512434965e-12,1.820479124435905871e-12,1.242068351382102920e-12,1.017140446304617973e-12,7.153225223526654686e-13,6.266699941089026726e-13,5.408330304868674832e-13,5.341185393276104421e-13,5.808002733267980666e-13,6.320198542037608336e-13,7.840526188365726235e-13,8.783856617327473471e-13,1.073689748221084983e-12,1.158005955665883380e-12,1.259041915863123862e-12,1.267227398319900611e-12,1.205811275481472045e-12,1.148273126973589631e-12,1.016437612246304245e-12,9.546088962711363202e-13,8.579013693020554054e-13,8.261211810120516752e-13,7.972577947216313854e-13,7.991762362557358612e-13,8.303843723744819272e-13,8.565389879571644327e-13,9.199004676486294274e-13,9.523528341805198583e-13,1.006509979528669163e-12,1.024077795220429410e-12,1.035120638292683082e-12,1.029001211495794710e-12,9.997352338336762401e-13,9.802140110877488599e-13,9.409246927612191502e-13,9.242439170768779189e-13,9.015521619179511781e-13,8.963728468248249870e-13,8.982384877131294187e-13,9.043690275822857672e-13,9.234887431586874529e-13,9.346182952996856530e-13,9.554964783796415784e-13,9.636133579439543073e-13,9.724184077321978981e-13,9.727811546740572357e-13,9.664961973104846393e-13,9.543293889510695571e-13
2.600000000000000000e+02,1.806940299379212707e-04,1.877720736090005720e-05,3.872412331703926902e-05,9.506921059654980925e-05,1.333452349211278166e-04,2.136901589394668620e-04,2.430434984558034310e-04,2.520183287061093270e-04,2.230135982218081506e-04,1.245392403140011559e-04,7.687904307869978062e-05,1.819726483481172983e-05,6.708068365878568518e-06,4.621163161800051836e-07,8.115016896905803169e-08,9.563664909648366547e-10,6.317295289854675533e-11,1.690752572669484977e-13,1.062607575715024399e-14,9.722582981763761012e-17,1.680513367352531873e-17,1.734723475976807094e-18,1.057097118173366823e-18,1.246832498358330099e-18,2.168404344971008868e-18,1.423015351387224570e-17,4.908725335928121325e-17,8.491471414906470727e-16,3.895050514762798954e-15,7.861902318398450440e-14,3.139413371194138547e-13,3.152679289505910809e-12,7.396849490337240041e-12,2.043134726074230523e-11,2.409068585351899217e-11,1.817509987997456555e-11,1.223981061903439693e-11,3.937044375408593755e-12,2.031779583987203264e-12,5.483615677422809531e-13,3.088431745588982036e-13,1.322593564615642814e-13,1.037766606589579643e-13,9.337726447102012717e-14,1.053846680060255281e-13,1.755489471236965082e-13,2.483418201984499696e-13,5.316190738492709844e-13,7.689510378265651536e-13,1.427286213480025157e-12,1.781701170064028950e-12,2.247599973975375476e-12,2.268860229900915293e-12,1.921258155823321601e-12,1.646294320485630625e-12,1.121415785752810645e-12,9.175641745972490382e-13,6.443381256066721408e-13,5.641688559463592378e-13,4.865913444743186211e-13,4.805249351636647903e-13,5.227063627852995831e-13,5.690046957912420211e-13,7.065189904474633575e-13,7.919018901996616178e-13,9.687950853869142787e-13,1.045206618737609672e-12,1.136801265101683445e-12,1.144223171073432965e-12,1.088540417743324995e-12,1.036384574080312371e-12,9.169240616346135964e-13,8.609210891928620324e-13,7.733569101948944979e-13,7.445902889483685394e-13,7.184679283803174776e-13,7.202040613191185159e-13,7.484488831650815133e-13,7.721234946984206760e-13,8.294894990063667040e-13,8.588776391482699779e-13,9.079305232986834007e-13,9.238449848875118775e-13,9.338491622785244362e-13,9.283052570998456821e-13,9.017936137417636999e-13,8.841114147208062324e-13,8.485279807349949133e-13,8.334224694921121834e-13,8.128754830707962675e-13,8.081860105191990273e-13,8.098751975039314432e-13,8.154259873664054803e-13,8.327386360768712636e-13,8.428169728964818308e-13,8.617245643178367276e-13,8.690758074129945054e-13,8.770506022826030090e-13,8.773791426459204290e-13,8.716867830847740972e-13,8.606675756198806093e-13
2.610000000000000000e+02,1.854899018081339725e-04,1.880582688594791755e-05,3.876815644594607435e-05,9.506559197507694807e-05,1.332504719712848760e-04,2.131321093793430853e-04,2.420625528867561540e-04,2.501351760148025761e-04,2.208624301344420081e-04,1.226426096517665250e-04,7.544725240515837671e-05,1.770586946342846742e-05,6.492530291399203207e-06,4.414614541130442403e-07,7.690285664540717422e-08,8.886574017884923959e-10,5.801892879976275341e-11,1.516973395856990869e-13,9.419927945314432449e-15,8.445934923662079541e-17,1.447409900268148419e-17,1.490777987167568597e-18,9.215718466126787689e-19,1.057097118173366823e-18,1.843143693225357538e-18,1.227858960339833772e-17,4.252783021574391142e-17,7.441692661397381059e-16,3.435023532977199423e-15,7.020233461392522134e-14,2.819552859419094393e-13,2.859027305266576002e-12,6.732103427237873250e-12,1.867556321177507583e-11,2.203584829798405087e-11,1.660482230772357404e-11,1.116352046611271409e-11,3.573622165331177825e-12,1.839087205007111647e-12,4.936303373438005737e-13,2.773502185294401956e-13,1.183525662456358374e-13,9.277078888078604813e-14,8.343721763851008610e-14,9.421364513192975743e-14,1.572737708295524062e-13,2.228105124447293806e-13,4.784832198425487126e-13,6.931634628261351683e-13,1.289953902158455512e-12,1.611767604147232302e-12,2.035215041201049457e-12,2.054546501461737562e-12,1.738559925364147052e-12,1.488775492860042182e-12,1.012483147452489241e-12,8.277361814631317705e-13,5.803977361652085110e-13,5.079012568593582744e-13,4.377896699672700898e-13,4.323088653550299920e-13,4.704231795771285363e-13,5.122723805480594583e-13,6.366524603514112091e-13,7.139330630585166704e-13,8.741480846466420651e-13,9.433948034657385628e-13,1.026428887631464226e-12,1.033158340780701567e-12,9.826746350232590244e-13,9.353984329728975977e-13,8.271532059549863147e-13,7.764279941636226257e-13,6.971440839973613857e-13,6.711057490976779505e-13,6.474645038861970292e-13,6.490355941492914615e-13,6.745980456104166967e-13,6.960274370748642525e-13,7.479643532141977413e-13,7.745771255299183089e-13,8.190060500450069281e-13,8.334225237022208077e-13,8.424855593974073242e-13,8.374631283586397856e-13,8.134470202460220012e-13,7.974309147035230083e-13,7.652043603791069959e-13,7.515256049851065656e-13,7.329209667557984309e-13,7.286750955230736349e-13,7.302044711075816874e-13,7.352302631730839311e-13,7.509063629142914698e-13,7.600326347011882033e-13,7.771553311910345263e-13,7.838130372615076391e-13,7.910357210840629483e-13,7.913332803703015950e-13,7.861777093047528364e-13,7.761980619878927623e-13
