time_lag,vacf_aa_norm,vacf_ibi_norm,vacf_gle_norm
8.590000000000000000e+03,-4.084609188158223924e-04,6.479240121190880108e-01,1.912083469383438336e-03
8.600000000000000000e+03,-5.592474484512419824e-04,6.475724271525273856e-01,1.990870160208701393e-03
8.610000000000000000e+03,-6.990541127638750119e-04,6.472229204674948555e-01,2.091963421967922478e-03
8.620000000000000000e+03,-8.186913903798057101e-04,6.468764152845445370e-01,2.205315147266816156e-03
8.630000000000000000e+03,-9.113906598926936435e-04,6.465334710949577346e-01,2.323394083632683571e-03
8.640000000000000000e+03,-9.733779966843586224e-04,6.461942876980057981e-01,2.443253954197452220e-03
8.650000000000000000e+03,-1.003549190819713827e-03,6.458589910585160743e-01,2.565845145861698779e-03
8.660000000000000000e+03,-1.002619818457258730e-03,6.455277861512284110e-01,2.688854839650629477e-03
8.670000000000000000e+03,-9.723862832734813831e-04,6.452008935820864322e-01,2.816639895147291482e-03
8.680000000000000000e+03,-9.153179182109078254e-04,6.448785798473558595e-01,2.948015746045201755e-03
8.690000000000000000e+03,-8.343414028220664472e-04,6.445611529224550829e-01,3.083884028333241413e-03
8.700000000000000000e+03,-7.327062493770682182e-04,6.442488626492670623e-01,3.215692490528581325e-03
8.710000000000000000e+03,-6.137049158642082216e-04,6.439418908602692060e-01,3.331830822861743622e-03
8.720000000000000000e+03,-4.801385227838332755e-04,6.436402728113961302e-01,3.423850383678389824e-03
8.730000000000000000e+03,-3.338692290923312442e-04,6.433439245065889489e-01,3.497407038830345743e-03
8.740000000000000000e+03,-1.759192378021817217e-04,6.430526095294455402e-01,3.552864885025773783e-03
8.750000000000000000e+03,-7.177523581798032288e-06,6.427659563475115467e-01,3.594034656620329147e-03
8.760000000000000000e+03,1.708360503246656879e-04,6.424835101472350374e-01,3.615510604975554626e-03
8.770000000000000000e+03,3.558483581500060974e-04,6.422047002117164949e-01,3.623309037608332152e-03
8.780000000000000000e+03,5.453305626533764845e-04,6.419288850673094959e-01,3.622902800340885038e-03
8.790000000000000000e+03,7.369269578224348083e-04,6.416554209012635956e-01,3.630377497008771548e-03
8.800000000000000000e+03,9.284576505038767214e-04,6.413836701112413108e-01,3.655636510811251672e-03
8.810000000000000000e+03,1.117802036180580005e-03,6.411130117017534991e-01,3.696076225680158117e-03
8.820000000000000000e+03,1.302879668058696313e-03,6.408428924515834346e-01,3.762510239946804773e-03
8.830000000000000000e+03,1.481643594803521259e-03,6.405727977079117563e-01,3.862414567004552896e-03
8.840000000000000000e+03,1.651918068208084412e-03,6.403021978246842272e-01,3.991303263829092986e-03
8.850000000000000000e+03,1.811028979993966085e-03,6.400305582465398713e-01,4.141883699651072170e-03
8.860000000000000000e+03,1.955620776103392851e-03,6.397574231843402570e-01,4.302945191339084194e-03
8.870000000000000000e+03,2.081830806767711022e-03,6.394823820047914609e-01,4.466276143625715414e-03
8.880000000000000000e+03,2.185582036250481499e-03,6.392050332508800725e-01,4.628382794624077805e-03
8.890000000000000000e+03,2.262846171752856076e-03,6.389249835755863582e-01,4.792294414532588705e-03
8.900000000000000000e+03,2.309896848160789950e-03,6.386418899067207722e-01,4.955229632514959910e-03
8.910000000000000000e+03,2.323595041519467899e-03,6.383554743617265714e-01,5.119937058558242209e-03
8.920000000000000000e+03,2.301654374706365962e-03,6.380654884462646503e-01,5.297580601278055641e-03
8.930000000000000000e+03,2.242881724875065309e-03,6.377717744040577452e-01,5.494610128940447327e-03
8.940000000000000000e+03,2.147482305245816941e-03,6.374742434215381337e-01,5.708570746964973866e-03
8.950000000000000000e+03,2.017216423859847022e-03,6.371728392056442702e-01,5.924338931848086888e-03
8.960000000000000000e+03,1.855005190820080072e-03,6.368676630246428161e-01,6.142374694684633527e-03
8.970000000000000000e+03,1.664422482428705311e-03,6.365588920290746744e-01,6.361519408119565427e-03
8.980000000000000000e+03,1.449847749761074825e-03,6.362467493247254691e-01,6.572581259527100414e-03
8.990000000000000000e+03,1.216847200970894508e-03,6.359315148064891288e-01,6.770109174563458156e-03
9.000000000000000000e+03,9.720185624257700763e-04,6.356135316063658003e-01,6.952139543257472402e-03
9.010000000000000000e+03,7.222414812541946838e-04,6.352931739963115776e-01,7.117474242340625368e-03
9.020000000000000000e+03,4.737938464002876076e-04,6.349708423496848164e-01,7.263797907388622362e-03
9.030000000000000000e+03,2.317634184060982983e-04,6.346469029124576222e-01,7.400852399685598285e-03
9.040000000000000000e+03,-4.694205637000736654e-08,6.343217254009012596e-01,7.537868869402586901e-03
9.050000000000000000e+03,-2.188760365230941292e-04,6.339957082268707911e-01,7.686363045014025369e-03
9.060000000000000000e+03,-4.230668688260508627e-04,6.336692371547931746e-01,7.849287352467589768e-03
9.070000000000000000e+03,-6.127501420223487559e-04,6.333427939429594478e-01,8.022383416777587387e-03
9.080000000000000000e+03,-7.899307501246791629e-04,6.330171002381216327e-01,8.201482912880087017e-03
9.090000000000000000e+03,-9.578368778064780004e-04,6.326930406479100988e-01,8.392039942782451509e-03
9.100000000000000000e+03,-1.120708855392542162e-03,6.323717086927326259e-01,8.582616847222425405e-03
9.110000000000000000e+03,-1.283756810638809597e-03,6.320543950989733206e-01,8.770081334835913220e-03
9.120000000000000000e+03,-1.452642013777505044e-03,6.317424456891870266e-01,8.958073853206762610e-03
9.130000000000000000e+03,-1.632661481321173334e-03,6.314369313059925437e-01,9.147431292081491944e-03
9.140000000000000000e+03,-1.828260679798359920e-03,6.311385132638093198e-01,9.341408884556668193e-03
9.150000000000000000e+03,-2.042820642176470299e-03,6.308473278704034293e-01,9.548687059273712821e-03
9.160000000000000000e+03,-2.278433129659435813e-03,6.305630726808594266e-01,9.766513492399101631e-03
9.170000000000000000e+03,-2.536019200390899220e-03,6.302851421615555116e-01,9.992343674526695668e-03
9.180000000000000000e+03,-2.815656222567837572e-03,6.300128143413974424e-01,1.022115925730653248e-02
9.190000000000000000e+03,-3.116609089443564753e-03,6.297453722085147865e-01,1.044112174376005640e-02
9.200000000000000000e+03,-3.437240012346807864e-03,6.294821911606284237e-01,1.064804154533948582e-02
9.210000000000000000e+03,-3.775139683141776059e-03,6.292226754984475701e-01,1.082950581555128071e-02
9.220000000000000000e+03,-4.127389618609767982e-03,6.289662415635779436e-01,1.098267609697222563e-02
9.230000000000000000e+03,-4.490768331595758681e-03,6.287123526463400669e-01,1.110764140970631024e-02
9.240000000000000000e+03,-4.861887896865826897e-03,6.284604728354542535e-01,1.120834716211214707e-02
9.250000000000000000e+03,-5.237251223557439980e-03,6.282100380352747537e-01,1.128827697066839102e-02
9.260000000000000000e+03,-5.613129834565640242e-03,6.279604579786670637e-01,1.134196754585781175e-02
9.270000000000000000e+03,-5.985245955864682693e-03,6.277111316245707062e-01,1.136639303898511442e-02
9.280000000000000000e+03,-6.348571387188110468e-03,6.274614663258835101e-01,1.135303119988374972e-02
9.290000000000000000e+03,-6.697578569534991255e-03,6.272108259181808920e-01,1.129619585307739538e-02
9.300000000000000000e+03,-7.026743278900655400e-03,6.269585938573143391e-01,1.120581129787295675e-02
9.310000000000000000e+03,-7.331000897959015147e-03,6.267041973492082363e-01,1.108077789627736481e-02
9.320000000000000000e+03,-7.606305054909795298e-03,6.264471311289157018e-01,1.092131617898388363e-02
9.330000000000000000e+03,-7.850505537952025617e-03,6.261868856535814931e-01,1.072932921549555989e-02
9.340000000000000000e+03,-8.064264446205227088e-03,6.259230578516534749e-01,1.050747452649728950e-02
9.350000000000000000e+03,-8.251402945864129770e-03,6.256553798164596891e-01,1.026602191388218017e-02
9.360000000000000000e+03,-8.418325981196595267e-03,6.253836424011410822e-01,1.002024330954138544e-02
9.370000000000000000e+03,-8.572663633899977112e-03,6.251078111941504867e-01,9.784103530676001997e-03
9.380000000000000000e+03,-8.721669101745469291e-03,6.248278778886742213e-01,9.553316043498603222e-03
9.390000000000000000e+03,-8.870927788875158579e-03,6.245439195678638145e-01,9.329886692634620574e-03
9.400000000000000000e+03,-9.023540723288814291e-03,6.242560417119439320e-01,9.134877262311403082e-03
9.410000000000000000e+03,-9.179666844034253467e-03,6.239644068829881540e-01,8.988551598104320417e-03
9.420000000000000000e+03,-9.336472317513026462e-03,6.236692758365777189e-01,8.892930611237210431e-03
9.430000000000000000e+03,-9.488749442920118432e-03,6.233709856660729631e-01,8.844587891512732669e-03
9.440000000000000000e+03,-9.630160767953551901e-03,6.230698685372614287e-01,8.844301982901767514e-03
9.450000000000000000e+03,-9.754563078573990145e-03,6.227663406736466678e-01,8.893417649522370599e-03
9.460000000000000000e+03,-9.856937987533471307e-03,6.224608968733909009e-01,8.980364104417304025e-03
9.470000000000000000e+03,-9.933843793283091486e-03,6.221540447356144199e-01,9.079374889037447258e-03
9.480000000000000000e+03,-9.983473272951983585e-03,6.218462407596682118e-01,9.171907931594136879e-03
9.490000000000000000e+03,-1.000546260459011551e-02,6.215380397406223834e-01,9.252097404107845202e-03
9.500000000000000000e+03,-1.000062410979639729e-02,6.212299594442586281e-01,9.325893783901095108e-03
9.510000000000000000e+03,-9.970716262068184121e-03,6.209224793693751687e-01,9.392446095049250196e-03
9.520000000000000000e+03,-9.918316208006065435e-03,6.206160979609313122e-01,9.444825972612562112e-03
9.530000000000000000e+03,-9.846793467679632386e-03,6.203112537802726312e-01,9.462662179731773024e-03
9.540000000000000000e+03,-9.760263195634085245e-03,6.200083771279067957e-01,9.437160993297758274e-03
9.550000000000000000e+03,-9.663269850108248057e-03,6.197078793540506947e-01,9.360449525403324866e-03
9.560000000000000000e+03,-9.560101787396730819e-03,6.194101035259430565e-01,9.229655190555166935e-03
9.570000000000000000e+03,-9.454045036454555850e-03,6.191153133284631460e-01,9.036534591190883287e-03
9.580000000000000000e+03,-9.346919252613255374e-03,6.188236830580539083e-01,8.775866396595152774e-03
9.590000000000000000e+03,-9.239083819293945551e-03,6.185354240615841270e-01,8.453446852379279883e-03
9.600000000000000000e+03,-9.129856670719268749e-03,6.182506855273449675e-01,8.085093312053554665e-03
9.610000000000000000e+03,-9.017970572448498479e-03,6.179695085315235481e-01,7.698634368105833348e-03
9.620000000000000000e+03,-8.901763934140716206e-03,6.176918614517321604e-01,7.307148965701108778e-03
9.630000000000000000e+03,-8.779152446965986928e-03,6.174176063786049884e-01,6.917781146693823338e-03
9.640000000000000000e+03,-8.647717958982215763e-03,6.171465725296267912e-01,6.526930460814015650e-03
9.650000000000000000e+03,-8.505337007728663162e-03,6.168784852720553546e-01,6.137906393130873606e-03
9.660000000000000000e+03,-8.351224404443833432e-03,6.166129924388543682e-01,5.765409762078245112e-03
9.670000000000000000e+03,-8.186521534687792728e-03,6.163496601280288312e-01,5.425829148924129174e-03
9.680000000000000000e+03,-8.013937283486717231e-03,6.160880577261513835e-01,5.119639284766662121e-03
9.690000000000000000e+03,-7.836777389761601098e-03,6.158277118889572410e-01,4.838044143707267986e-03
9.700000000000000000e+03,-7.657952384776321036e-03,6.155681417898676289e-01,4.581405560748638695e-03
9.710000000000000000e+03,-7.479345116143325950e-03,6.153088898126892747e-01,4.348092319752657961e-03
9.720000000000000000e+03,-7.301582729708805571e-03,6.150495475301004378e-01,4.135323483739394672e-03
9.730000000000000000e+03,-7.124160923341641902e-03,6.147897301569141826e-01,3.937234386768745896e-03
9.740000000000000000e+03,-6.945946597503319976e-03,6.145291624066365754e-01,3.738181056618640041e-03
9.750000000000000000e+03,-6.765931875381014406e-03,6.142676114292503486e-01,3.529325530157107274e-03
9.760000000000000000e+03,-6.583873351352337484e-03,6.140048607378741918e-01,3.318448947440575964e-03
9.770000000000000000e+03,-6.400465656746473324e-03,6.137407343715098884e-01,3.115359145970909675e-03
9.780000000000000000e+03,-6.216936535021608777e-03,6.134751270264716672e-01,2.931815788206405034e-03
9.790000000000000000e+03,-6.034294869104487105e-03,6.132079945369880436e-01,2.778261536400954222e-03
9.800000000000000000e+03,-5.852667427723025166e-03,6.129394061624484635e-01,2.645941758624519285e-03
9.810000000000000000e+03,-5.671086674329370650e-03,6.126695011391208867e-01,2.517742400991828181e-03
9.820000000000000000e+03,-5.487869885986799805e-03,6.123984962769151164e-01,2.379561555721258596e-03
9.830000000000000000e+03,-5.301450456683913862e-03,6.121266440607309178e-01,2.226200936624056752e-03
9.840000000000000000e+03,-5.111210898258722324e-03,6.118542726001163778e-01,2.059721818613643920e-03
9.850000000000000000e+03,-4.917840269922211030e-03,6.115817362236544152e-01,1.888332349788159103e-03
9.860000000000000000e+03,-4.723203110000231617e-03,6.113093929710606833e-01,1.721792835169080795e-03
9.870000000000000000e+03,-4.530028690517157522e-03,6.110375680316485481e-01,1.561667159040497008e-03
9.880000000000000000e+03,-4.341545079982206227e-03,6.107664513712166565e-01,1.412939017336724496e-03
9.890000000000000000e+03,-4.160979381381870075e-03,6.104961343716682753e-01,1.271485313049256806e-03
9.900000000000000000e+03,-3.991057931824597629e-03,6.102266419989414992e-01,1.124306451066808734e-03
9.910000000000000000e+03,-3.833908667291740981e-03,6.099580277369843762e-01,9.712543323707694244e-04
9.920000000000000000e+03,-3.691188013840742115e-03,6.096902460712938510e-01,8.096462305732021530e-04
9.930000000000000000e+03,-3.564219475792720741e-03,6.094233078194325470e-01,6.513907314702749307e-04
9.940000000000000000e+03,-3.454466213749254628e-03,6.091573143204747076e-01,4.990771128829005155e-04
9.950000000000000000e+03,-3.364193240358656720e-03,6.088924129075858893e-01,3.579111032870927822e-04
9.960000000000000000e+03,-3.296863112681554762e-03,6.086287561048540073e-01,2.328183269911816421e-04
9.970000000000000000e+03,-3.257086226425653583e-03,6.083664955344944003e-01,1.193598556389080268e-04
9.980000000000000000e+03,-3.250005739408045029e-03,6.081057765292638972e-01,1.206856669031488792e-05
9.990000000000000000e+03,-3.280137777785682891e-03,6.078467292125241395e-01,-8.066585011355236227e-05
