time_ps,raw_memory_ps2,fitted_memory_ps2
3.607000000000e+00,-1.184078840408e-02,-1.183996824080e-02
3.608000000000e+00,-1.178248518715e-02,-1.178163892453e-02
3.609000000000e+00,-1.172234170518e-02,-1.172166664950e-02
3.610000000000e+00,-1.166118274010e-02,-1.165998065837e-02
3.611000000000e+00,-1.159728492534e-02,-1.159624815422e-02
3.612000000000e+00,-1.153146637984e-02,-1.153029272469e-02
3.613000000000e+00,-1.146336150030e-02,-1.146196789367e-02
3.614000000000e+00,-1.139206766132e-02,-1.139135515622e-02
3.615000000000e+00,-1.131958615347e-02,-1.131898801290e-02
3.616000000000e+00,-1.124626002739e-02,-1.124494073091e-02
3.617000000000e+00,-1.116996607308e-02,-1.116862362570e-02
3.618000000000e+00,-1.109104970433e-02,-1.108968897426e-02
3.619000000000e+00,-1.100912023484e-02,-1.100837173023e-02
3.620000000000e+00,-1.092595002760e-02,-1.092517793472e-02
3.621000000000e+00,-1.084156519046e-02,-1.084000732867e-02
3.622000000000e+00,-1.075364661857e-02,-1.075226090188e-02
3.623000000000e+00,-1.066285587887e-02,-1.066189317757e-02
3.624000000000e+00,-1.057053606798e-02,-1.056910139857e-02
3.625000000000e+00,-1.047517077216e-02,-1.047360423745e-02
3.626000000000e+00,-1.037662902282e-02,-1.037511059084e-02
3.627000000000e+00,-1.027493080710e-02,-1.027375382481e-02
3.628000000000e+00,-1.017091650936e-02,-1.016994846577e-02
3.629000000000e+00,-1.006524128230e-02,-1.006384787751e-02
3.630000000000e+00,-9.956593283393e-03,-9.955175382204e-03
3.631000000000e+00,-9.845027713644e-03,-9.843745813562e-03
3.632000000000e+00,-9.731225474691e-03,-9.729316521999e-03
3.633000000000e+00,-9.613546781514e-03,-9.611100438668e-03
3.634000000000e+00,-9.490857168619e-03,-9.488214391745e-03
3.635000000000e+00,-9.362733438450e-03,-9.360295703413e-03
3.636000000000e+00,-9.229711370506e-03,-9.227569089048e-03
3.637000000000e+00,-9.092407075936e-03,-9.090447012637e-03
3.638000000000e+00,-8.951635530315e-03,-8.948903246024e-03
3.639000000000e+00,-8.804791927795e-03,-8.802572712452e-03
3.640000000000e+00,-8.653819011826e-03,-8.651456834337e-03
3.641000000000e+00,-8.498334987080e-03,-8.495321364239e-03
3.642000000000e+00,-8.336480680680e-03,-8.333613834135e-03
3.643000000000e+00,-8.168816690780e-03,-8.166303143934e-03
3.644000000000e+00,-7.996392710439e-03,-7.993681916705e-03
3.645000000000e+00,-7.818224587059e-03,-7.815957185337e-03
3.646000000000e+00,-7.635831807388e-03,-7.633395351418e-03
3.647000000000e+00,-7.448298920918e-03,-7.446164588000e-03
3.648000000000e+00,-7.256912718610e-03,-7.254274021546e-03
3.649000000000e+00,-7.059675761471e-03,-7.057668946541e-03
3.650000000000e+00,-6.859048386588e-03,-6.856375334220e-03
3.651000000000e+00,-6.652755182830e-03,-6.650021340054e-03
3.652000000000e+00,-6.441064938561e-03,-6.438181438203e-03
3.653000000000e+00,-6.223576232022e-03,-6.220575911535e-03
3.654000000000e+00,-6.000206138577e-03,-5.996904704201e-03
3.655000000000e+00,-5.769832310030e-03,-5.767068752478e-03
3.656000000000e+00,-5.534360096809e-03,-5.531236057823e-03
3.657000000000e+00,-5.292457935671e-03,-5.289346829704e-03
3.658000000000e+00,-5.044180748035e-03,-5.041438471742e-03
3.659000000000e+00,-4.790652733905e-03,-4.787759197283e-03
3.660000000000e+00,-4.531302616520e-03,-4.528357464943e-03
3.661000000000e+00,-4.265765662161e-03,-4.263417067698e-03
3.662000000000e+00,-3.995854305429e-03,-3.993400978920e-03
3.663000000000e+00,-3.720991884587e-03,-3.718482207162e-03
3.664000000000e+00,-3.441013521361e-03,-3.438630851085e-03
3.665000000000e+00,-3.156514461219e-03,-3.153786678516e-03
3.666000000000e+00,-2.866175045613e-03,-2.864006141081e-03
3.667000000000e+00,-2.571390498070e-03,-2.570039316425e-03
3.668000000000e+00,-2.274275212156e-03,-2.272746443160e-03
3.669000000000e+00,-1.974564934366e-03,-1.971824796580e-03
3.670000000000e+00,-1.668612207824e-03,-1.666330706256e-03
3.671000000000e+00,-1.358370515665e-03,-1.356068303786e-03
3.672000000000e+00,-1.043535534940e-03,-1.041109427216e-03
3.673000000000e+00,-7.238995339873e-04,-7.213180225054e-04
3.674000000000e+00,-3.987107761124e-04,-3.968453851891e-04
3.675000000000e+00,-7.004140713829e-05,-6.828518260058e-05
3.676000000000e+00,2.617662588919e-04,2.642811561466e-04
3.677000000000e+00,5.990249654163e-04,6.013229964366e-04
3.678000000000e+00,9.410611701173e-04,9.426783204762e-04
3.679000000000e+00,1.285988847673e-03,1.287649201871e-03
3.680000000000e+00,1.634499324256e-03,1.635749900837e-03
3.681000000000e+00,1.985117543395e-03,1.986752551280e-03
3.682000000000e+00,2.339416105747e-03,2.340618598593e-03
3.683000000000e+00,2.695789241313e-03,2.697259129062e-03
3.684000000000e+00,3.055114214678e-03,3.056820038103e-03
3.685000000000e+00,3.418182953950e-03,3.419365297336e-03
3.686000000000e+00,3.783409220110e-03,3.784481068197e-03
3.687000000000e+00,4.150805808206e-03,4.151741752554e-03
3.688000000000e+00,4.520128449334e-03,4.520847144848e-03
3.689000000000e+00,4.890671628062e-03,4.891650070770e-03
3.690000000000e+00,5.263315509520e-03,5.264192573816e-03
3.691000000000e+00,5.637975750934e-03,5.638177827594e-03
3.692000000000e+00,6.012641445803e-03,6.013066385545e-03
3.693000000000e+00,6.388184920426e-03,6.388809809220e-03
3.694000000000e+00,6.765200310528e-03,6.765508544832e-03
3.695000000000e+00,7.142717366784e-03,7.142964733854e-03
3.696000000000e+00,7.520603273727e-03,7.521119110987e-03
3.697000000000e+00,7.899542711709e-03,7.900251609008e-03
3.698000000000e+00,8.280116865034e-03,8.280508697911e-03
3.699000000000e+00,8.661375653889e-03,8.661640531174e-03
3.700000000000e+00,9.043146922281e-03,9.043352089107e-03
3.701000000000e+00,9.425321604554e-03,9.425455862678e-03
3.702000000000e+00,9.807892346847e-03,9.807647688901e-03
3.703000000000e+00,1.018997307673e-02,1.018939039643e-02
3.704000000000e+00,1.057060993325e-02,1.057034767374e-02
3.705000000000e+00,1.095080572843e-02,1.095069135972e-02
3.706000000000e+00,1.133092835060e-02,1.133055714103e-02
3.707000000000e+00,1.171033006956e-02,1.170966159473e-02
3.708000000000e+00,1.208818013198e-02,1.208767147044e-02
3.709000000000e+00,1.246524767496e-02,1.246438356798e-02
3.710000000000e+00,1.284058301726e-02,1.283940125142e-02
3.711000000000e+00,1.321321627213e-02,1.321250930011e-02
3.712000000000e+00,1.358456431385e-02,1.358404616388e-02
3.713000000000e+00,1.395511181678e-02,1.395424734902e-02
3.714000000000e+00,1.432364045428e-02,1.432301021191e-02
3.715000000000e+00,1.469116039384e-02,1.469022391730e-02
3.716000000000e+00,1.505680021230e-02,1.505553867304e-02
3.717000000000e+00,1.541980449428e-02,1.541844454143e-02
3.718000000000e+00,1.578028286959e-02,1.577846835237e-02
3.719000000000e+00,1.613679290351e-02,1.613531667325e-02
3.720000000000e+00,1.649029500468e-02,1.648929490032e-02
3.721000000000e+00,1.684212928516e-02,1.684087100011e-02
3.722000000000e+00,1.719119946179e-02,1.719014882597e-02
3.723000000000e+00,1.753836883942e-02,1.753709360927e-02
3.724000000000e+00,1.788300708252e-02,1.788148211800e-02
3.725000000000e+00,1.822430731816e-02,1.822315259719e-02
3.726000000000e+00,1.856359435010e-02,1.856214383076e-02
3.727000000000e+00,1.890003927967e-02,1.889809340632e-02
3.728000000000e+00,1.923251449080e-02,1.923026566039e-02
3.729000000000e+00,1.956041662459e-02,1.955808435581e-02
3.730000000000e+00,1.988360080074e-02,1.988136537219e-02
3.731000000000e+00,2.020219886214e-02,2.020032617897e-02
3.732000000000e+00,2.051716442329e-02,2.051538560926e-02
3.733000000000e+00,2.082866102228e-02,2.082675909691e-02
3.734000000000e+00,2.113622615382e-02,2.113439578041e-02
3.735000000000e+00,2.144049909064e-02,2.143799369429e-02
3.736000000000e+00,2.173928482676e-02,2.173715481856e-02
3.737000000000e+00,2.203388642825e-02,2.203203969771e-02
3.738000000000e+00,2.232489316388e-02,2.232303283314e-02
3.739000000000e+00,2.261233186320e-02,2.261010274983e-02
3.740000000000e+00,2.289513674556e-02,2.289293899724e-02
3.741000000000e+00,2.317349465077e-02,2.317144651874e-02
3.742000000000e+00,2.344795800505e-02,2.344561326549e-02
3.743000000000e+00,2.371760182998e-02,2.371521852388e-02
3.744000000000e+00,2.398250483560e-02,2.398004728547e-02
3.745000000000e+00,2.424251201639e-02,2.423996140087e-02
3.746000000000e+00,2.449728747189e-02,2.449496941232e-02
3.747000000000e+00,2.474737830960e-02,2.474541815455e-02
3.748000000000e+00,2.499364677592e-02,2.499178545406e-02
3.749000000000e+00,2.523630838551e-02,2.523420269357e-02
3.750000000000e+00,2.547489272354e-02,2.547225419590e-02
3.751000000000e+00,2.570791960146e-02,2.570536661923e-02
3.752000000000e+00,2.593596011225e-02,2.593327171606e-02
3.753000000000e+00,2.615863320037e-02,2.615583526814e-02
3.754000000000e+00,2.637540194341e-02,2.637317179187e-02
3.755000000000e+00,2.658799416677e-02,2.658573177771e-02
3.756000000000e+00,2.679600526282e-02,2.679379095166e-02
3.757000000000e+00,2.699952509767e-02,2.699748603267e-02
3.758000000000e+00,2.719910790118e-02,2.719690632024e-02
3.759000000000e+00,2.739431771415e-02,2.739184882913e-02
3.760000000000e+00,2.758457270190e-02,2.758193405072e-02
3.761000000000e+00,2.776929769851e-02,2.776708746061e-02
3.762000000000e+00,2.794969057822e-02,2.794771613088e-02
3.763000000000e+00,2.812629248601e-02,2.812414114111e-02
3.764000000000e+00,2.829860612046e-02,2.829621257610e-02
3.765000000000e+00,2.846608504587e-02,2.846358846924e-02
3.766000000000e+00,2.862845680629e-02,2.862610914162e-02
3.767000000000e+00,2.878628677770e-02,2.878378149271e-02
3.768000000000e+00,2.893895501318e-02,2.893663233511e-02
3.769000000000e+00,2.908693249137e-02,2.908488820506e-02
3.770000000000e+00,2.923102763389e-02,2.922880972501e-02
3.771000000000e+00,2.937053186060e-02,2.936847017016e-02
3.772000000000e+00,2.950588885991e-02,2.950403138660e-02
3.773000000000e+00,2.963771793179e-02,2.963563674681e-02
3.774000000000e+00,2.976529622266e-02,2.976317288494e-02
3.775000000000e+00,2.988857740553e-02,2.988659286060e-02
3.776000000000e+00,3.000773946651e-02,3.000618652083e-02
3.777000000000e+00,3.012413045036e-02,3.012223046047e-02
3.778000000000e+00,3.023671671390e-02,3.023445134519e-02
3.779000000000e+00,3.034455744689e-02,3.034247814631e-02
3.780000000000e+00,3.044812245003e-02,3.044647574451e-02
3.781000000000e+00,3.054876425600e-02,3.054670708386e-02
3.782000000000e+00,3.064517403301e-02,3.064294551516e-02
3.783000000000e+00,3.073694761228e-02,3.073503419599e-02
3.784000000000e+00,3.082481442555e-02,3.082343284682e-02
3.785000000000e+00,3.091001703680e-02,3.090891841094e-02
3.786000000000e+00,3.099312943446e-02,3.099202272735e-02
3.787000000000e+00,3.107403283283e-02,3.107284876351e-02
3.788000000000e+00,3.115269075367e-02,3.115122717358e-02
3.789000000000e+00,3.122802835522e-02,3.122714321852e-02
3.790000000000e+00,3.130187179663e-02,3.130098116479e-02
3.791000000000e+00,3.137397207441e-02,3.137294070108e-02
3.792000000000e+00,3.144390373226e-02,3.144297593846e-02
3.793000000000e+00,3.151198943390e-02,3.151118121537e-02
3.794000000000e+00,3.157841534097e-02,3.157784997678e-02
3.795000000000e+00,3.164363268635e-02,3.164346094772e-02
3.796000000000e+00,3.170869924979e-02,3.170846153468e-02
3.797000000000e+00,3.177331892108e-02,3.177288988970e-02
3.798000000000e+00,3.183710115280e-02,3.183643777278e-02
3.799000000000e+00,3.189949605811e-02,3.189876995925e-02
3.800000000000e+00,3.196032349917e-02,3.195979359484e-02
3.801000000000e+00,3.202024592019e-02,3.201960362902e-02
3.802000000000e+00,3.207872558794e-02,3.207827564009e-02
3.803000000000e+00,3.213646987916e-02,3.213586192399e-02
3.804000000000e+00,3.219295249553e-02,3.219228118412e-02
3.805000000000e+00,3.224799313009e-02,3.224747159966e-02
3.806000000000e+00,3.230215659422e-02,3.230148310644e-02
3.807000000000e+00,3.235466195476e-02,3.235445712541e-02
3.808000000000e+00,3.240713897156e-02,3.240659015322e-02
3.809000000000e+00,3.245835787117e-02,3.245775635911e-02
3.810000000000e+00,3.250839857854e-02,3.250778162210e-02
3.811000000000e+00,3.255696977948e-02,3.255683668415e-02
3.812000000000e+00,3.260555631828e-02,3.260530589738e-02
3.813000000000e+00,3.265353506769e-02,3.265333396238e-02
3.814000000000e+00,3.270119970155e-02,3.270086071737e-02
3.815000000000e+00,3.274818166508e-02,3.274775586707e-02
3.816000000000e+00,3.279408009697e-02,3.279414126751e-02
3.817000000000e+00,3.284006463968e-02,3.284062951707e-02
3.818000000000e+00,3.288769614558e-02,3.288759927221e-02
3.819000000000e+00,3.293478882568e-02,3.293474077839e-02
3.820000000000e+00,3.298178149142e-02,3.298186569528e-02
3.821000000000e+00,3.302898405950e-02,3.302906540482e-02
3.822000000000e+00,3.307650586240e-02,3.307628432352e-02
3.823000000000e+00,3.312321447068e-02,3.312347475274e-02
3.824000000000e+00,3.317075226172e-02,3.317084778807e-02
3.825000000000e+00,3.321843974919e-02,3.321846949983e-02
3.826000000000e+00,3.326588478551e-02,3.326648281475e-02
3.827000000000e+00,3.331497115208e-02,3.331521286342e-02
3.828000000000e+00,3.336420719287e-02,3.336475907047e-02
3.829000000000e+00,3.341467996573e-02,3.341524538153e-02
3.830000000000e+00,3.346650345445e-02,3.346660396486e-02
3.831000000000e+00,3.351816348276e-02,3.351853619681e-02
3.832000000000e+00,3.357095541795e-02,3.357087110070e-02
3.833000000000e+00,3.362309310977e-02,3.362353252475e-02
3.834000000000e+00,3.367654370746e-02,3.367664904971e-02
3.835000000000e+00,3.372988551766e-02,3.373026677026e-02
3.836000000000e+00,3.378423735295e-02,3.378441683561e-02
3.837000000000e+00,3.383875654636e-02,3.383909955997e-02
3.838000000000e+00,3.389412753801e-02,3.389431495790e-02
3.839000000000e+00,3.394972668902e-02,3.395008212501e-02
3.840000000000e+00,3.400600968886e-02,3.400659542567e-02
3.841000000000e+00,3.406362045760e-02,3.406406313553e-02
3.842000000000e+00,3.412211336628e-02,3.412239356579e-02
3.843000000000e+00,3.418112111429e-02,3.418138943808e-02
3.844000000000e+00,3.424050593764e-02,3.424108984781e-02
3.845000000000e+00,3.430135504396e-02,3.430162661141e-02
3.846000000000e+00,3.436252326218e-02,3.436288175983e-02
3.847000000000e+00,3.442469679341e-02,3.442457210802e-02
3.848000000000e+00,3.448631933892e-02,3.448639594532e-02
3.849000000000e+00,3.454801838962e-02,3.454851524853e-02
3.850000000000e+00,3.461088540559e-02,3.461139019446e-02
3.851000000000e+00,3.467478618146e-02,3.467514415874e-02
3.852000000000e+00,3.473959661674e-02,3.473936032974e-02
3.853000000000e+00,3.480380687101e-02,3.480329005033e-02
3.854000000000e+00,3.486678241071e-02,3.486648554085e-02
3.855000000000e+00,3.492926493869e-02,3.492904860133e-02
3.856000000000e+00,3.499110372602e-02,3.499139140304e-02
3.857000000000e+00,3.505378546002e-02,3.505401143382e-02
3.858000000000e+00,3.511677950688e-02,3.511718835552e-02
3.859000000000e+00,3.518070863569e-02,3.518109435692e-02
3.860000000000e+00,3.524522528467e-02,3.524597084374e-02
3.861000000000e+00,3.531136925632e-02,3.531211964238e-02
3.862000000000e+00,3.537928515229e-02,3.537942394930e-02
3.863000000000e+00,3.544715888224e-02,3.544734770324e-02
3.864000000000e+00,3.551560220513e-02,3.551548092704e-02
3.865000000000e+00,3.558369461415e-02,3.558347964065e-02
3.866000000000e+00,3.565136410312e-02,3.565107291971e-02
3.867000000000e+00,3.571842979408e-02,3.571817112194e-02
3.868000000000e+00,3.578474507579e-02,3.578497533888e-02
3.869000000000e+00,3.585199645472e-02,3.585174557597e-02
3.870000000000e+00,3.591822581703e-02,3.591855779802e-02
3.871000000000e+00,3.598544628190e-02,3.598564446084e-02
3.872000000000e+00,3.605325671543e-02,3.605287220917e-02
3.873000000000e+00,3.611988922012e-02,3.611985118895e-02
3.874000000000e+00,3.618652045359e-02,3.618675924038e-02
3.875000000000e+00,3.625359294488e-02,3.625411932114e-02
3.876000000000e+00,3.632195541205e-02,3.632220206546e-02
3.877000000000e+00,3.639078797678e-02,3.639073986690e-02
3.878000000000e+00,3.645956645703e-02,3.645916953345e-02
3.879000000000e+00,3.652738608069e-02,3.652707812351e-02
3.880000000000e+00,3.659441236409e-02,3.659459001175e-02
3.881000000000e+00,3.666210608967e-02,3.666207562686e-02
3.882000000000e+00,3.672965147831e-02,3.672955717702e-02
3.883000000000e+00,3.679697250512e-02,3.679695486975e-02
3.884000000000e+00,3.686412407153e-02,3.686444537124e-02
3.885000000000e+00,3.693221170369e-02,3.693220114656e-02
3.886000000000e+00,3.700023385564e-02,3.699996500782e-02
3.887000000000e+00,3.706756439028e-02,3.706742998521e-02
3.888000000000e+00,3.713459152147e-02,3.713464609421e-02
3.889000000000e+00,3.720201401626e-02,3.720167531194e-02
3.890000000000e+00,3.726832864890e-02,3.726844961950e-02
3.891000000000e+00,3.733536984805e-02,3.733490138184e-02
3.892000000000e+00,3.740137665090e-02,3.740051059970e-02
3.893000000000e+00,3.746536047318e-02,3.746482854261e-02
3.894000000000e+00,3.752828286922e-02,3.752810160448e-02
3.895000000000e+00,3.759105105858e-02,3.759071039652e-02
3.896000000000e+00,3.765315053083e-02,3.765262411692e-02
3.897000000000e+00,3.771396066678e-02,3.771375175964e-02
3.898000000000e+00,3.777462552657e-02,3.777414809415e-02
3.899000000000e+00,3.783425808762e-02,3.783362790390e-02
3.900000000000e+00,3.789265843000e-02,3.789191062097e-02
3.901000000000e+00,3.794922331241e-02,3.794909133753e-02
3.902000000000e+00,3.800587637100e-02,3.800558721891e-02
3.903000000000e+00,3.806195619773e-02,3.806147298545e-02
3.904000000000e+00,3.811680810392e-02,3.811667155562e-02
3.905000000000e+00,3.817175456158e-02,3.817117573248e-02
3.906000000000e+00,3.822538025124e-02,3.822468130304e-02
3.907000000000e+00,3.827754228230e-02,3.827691426666e-02
3.908000000000e+00,3.832848376639e-02,3.832785439018e-02
3.909000000000e+00,3.837818503512e-02,3.837752414666e-02
3.910000000000e+00,3.842647380369e-02,3.842600511903e-02
3.911000000000e+00,3.847379225368e-02,3.847356297118e-02
3.912000000000e+00,3.852086612668e-02,3.852034697943e-02
3.913000000000e+00,3.856696053708e-02,3.856600226272e-02
3.914000000000e+00,3.861094570439e-02,3.861002025610e-02
3.915000000000e+00,3.865301324695e-02,3.865232244267e-02
3.916000000000e+00,3.869374481935e-02,3.869319600029e-02
3.917000000000e+00,3.873337526708e-02,3.873294547756e-02
3.918000000000e+00,3.877222984390e-02,3.877177346164e-02
3.919000000000e+00,3.880993293929e-02,3.880991155009e-02
3.920000000000e+00,3.884798052963e-02,3.884753273932e-02
3.921000000000e+00,3.888504253203e-02,3.888435646949e-02
3.922000000000e+00,3.892047242475e-02,3.892017279671e-02
3.923000000000e+00,3.895542227841e-02,3.895524928174e-02
3.924000000000e+00,3.899016599634e-02,3.898975316888e-02
3.925000000000e+00,3.902407229136e-02,3.902348130419e-02
3.926000000000e+00,3.905651883073e-02,3.905636916099e-02
3.927000000000e+00,3.908890825959e-02,3.908869432938e-02
3.928000000000e+00,3.912081253960e-02,3.912061010084e-02
3.929000000000e+00,3.915232326102e-02,3.915211155768e-02
3.930000000000e+00,3.918343304336e-02,3.918316231416e-02
3.931000000000e+00,3.921397197908e-02,3.921370912365e-02
3.932000000000e+00,3.924397993190e-02,3.924373383547e-02
3.933000000000e+00,3.927353848340e-02,3.927320597024e-02
3.934000000000e+00,3.930244271950e-02,3.930205982276e-02
3.935000000000e+00,3.933027835183e-02,3.933041626147e-02
3.936000000000e+00,3.935904639155e-02,3.935832619513e-02
3.937000000000e+00,3.938579739161e-02,3.938543494894e-02
3.938000000000e+00,3.941192026024e-02,3.941177274519e-02
3.939000000000e+00,3.943795147378e-02,3.943755966319e-02
3.940000000000e+00,3.946296955119e-02,3.946281218903e-02
3.941000000000e+00,3.948778282319e-02,3.948764363300e-02
3.942000000000e+00,3.951233507748e-02,3.951212632712e-02
3.943000000000e+00,3.953654561456e-02,3.953612467530e-02
3.944000000000e+00,3.955972435120e-02,3.955950319978e-02
3.945000000000e+00,3.958258593159e-02,3.958229900333e-02
3.946000000000e+00,3.960491409200e-02,3.960450083002e-02
3.947000000000e+00,3.962614139528e-02,3.962619437209e-02
3.948000000000e+00,3.964773937541e-02,3.964772528342e-02
3.949000000000e+00,3.966913378910e-02,3.966934954283e-02
3.950000000000e+00,3.969122064410e-02,3.969115393428e-02
3.951000000000e+00,3.971284769113e-02,3.971316410054e-02
3.952000000000e+00,3.973536507829e-02,3.973552788095e-02
3.953000000000e+00,3.975816662809e-02,3.975821810684e-02
3.954000000000e+00,3.978105717617e-02,3.978108407040e-02
3.955000000000e+00,3.980382002010e-02,3.980416767403e-02
3.956000000000e+00,3.982768618254e-02,3.982750742979e-02
3.957000000000e+00,3.985078903113e-02,3.985092053270e-02
3.958000000000e+00,3.987435567015e-02,3.987442609581e-02
3.959000000000e+00,3.989799932152e-02,3.989813664422e-02
3.960000000000e+00,3.992183590500e-02,3.992222563636e-02
3.961000000000e+00,3.994656918821e-02,3.994697595185e-02
3.962000000000e+00,3.997200022264e-02,3.997265167976e-02
3.963000000000e+00,3.999882830363e-02,3.999948823302e-02
3.964000000000e+00,4.002711337939e-02,4.002745696780e-02
3.965000000000e+00,4.005595369566e-02,4.005627205604e-02
3.966000000000e+00,4.008541033306e-02,4.008576814174e-02
3.967000000000e+00,4.011566695131e-02,4.011594684761e-02
3.968000000000e+00,4.014616053002e-02,4.014705611367e-02
3.969000000000e+00,4.017873239927e-02,4.017961528033e-02
3.970000000000e+00,4.021310619829e-02,4.021382946752e-02
3.971000000000e+00,4.024886890233e-02,4.024954241770e-02
3.972000000000e+00,4.028606329629e-02,4.028657350753e-02
3.973000000000e+00,4.032397282515e-02,4.032499241007e-02
3.974000000000e+00,4.036412789722e-02,4.036522706597e-02
3.975000000000e+00,4.040649036621e-02,4.040755430353e-02
3.976000000000e+00,4.045113779380e-02,4.045179034910e-02
3.977000000000e+00,4.049705425574e-02,4.049743751108e-02
3.978000000000e+00,4.054336303068e-02,4.054428953675e-02
3.979000000000e+00,4.059195719932e-02,4.059248840669e-02
3.980000000000e+00,4.064153193932e-02,4.064178039955e-02
3.981000000000e+00,4.069152470824e-02,4.069174404517e-02
3.982000000000e+00,4.074179531389e-02,4.074239693404e-02
3.983000000000e+00,4.079328205574e-02,4.079422976960e-02
3.984000000000e+00,4.084684176777e-02,4.084767042084e-02
3.985000000000e+00,4.090217125968e-02,4.090260452478e-02
3.986000000000e+00,4.095818956160e-02,4.095861496540e-02
3.987000000000e+00,4.101512216609e-02,4.101542209581e-02
3.988000000000e+00,4.107269023786e-02,4.107280026921e-02
3.989000000000e+00,4.113033496201e-02,4.113059491848e-02
3.990000000000e+00,4.118850930464e-02,4.118894422429e-02
3.991000000000e+00,4.124750136788e-02,4.124816951857e-02
3.992000000000e+00,4.130810344782e-02,4.130844988790e-02
3.993000000000e+00,4.136900134045e-02,4.136985799538e-02
3.994000000000e+00,4.143187581150e-02,4.143268211555e-02
3.995000000000e+00,4.149643270946e-02,4.149697946425e-02
3.996000000000e+00,4.156198124070e-02,4.156251192644e-02
3.997000000000e+00,4.162853085391e-02,4.162917676986e-02
3.998000000000e+00,4.169653428000e-02,4.169690824812e-02
3.999000000000e+00,4.176531572521e-02,4.176533088125e-02
4.000000000000e+00,4.183402316984e-02,4.183396685523e-02
4.001000000000e+00,4.190246296628e-02,4.190273402335e-02
4.002000000000e+00,4.197146588944e-02,4.197196878612e-02
4.003000000000e+00,4.204180994144e-02,4.204178769693e-02
4.004000000000e+00,4.211183865949e-02,4.211181297516e-02
4.005000000000e+00,4.218202685903e-02,4.218160865665e-02
4.006000000000e+00,4.225115717432e-02,4.225086219043e-02
4.007000000000e+00,4.231959219013e-02,4.231967638931e-02
4.008000000000e+00,4.238842372010e-02,4.238839942482e-02
4.009000000000e+00,4.245704990479e-02,4.245724946617e-02
4.010000000000e+00,4.252604184697e-02,4.252654095572e-02
4.011000000000e+00,4.259620129216e-02,4.259657656831e-02
4.012000000000e+00,4.266718342366e-02,4.266722934314e-02
4.013000000000e+00,4.273820474336e-02,4.273807708168e-02
4.014000000000e+00,4.280878002308e-02,4.280887828383e-02
4.015000000000e+00,4.287987412340e-02,4.287955640819e-02
4.016000000000e+00,4.294995407420e-02,4.294999912559e-02
4.017000000000e+00,4.302038325298e-02,4.302030056466e-02
4.018000000000e+00,4.309045808537e-02,4.309059283131e-02
4.019000000000e+00,4.316100653066e-02,4.316092193806e-02
4.020000000000e+00,4.323132636786e-02,4.323113493436e-02
4.021000000000e+00,4.330118644800e-02,4.330105004774e-02
4.022000000000e+00,4.337092382844e-02,4.337048554976e-02
4.023000000000e+00,4.343984062648e-02,4.343905693991e-02
4.024000000000e+00,4.350666150205e-02,4.350662632475e-02
4.025000000000e+00,4.357412792723e-02,4.357331570515e-02
4.026000000000e+00,4.363962133037e-02,4.363868211277e-02
4.027000000000e+00,4.370332233686e-02,4.370219418592e-02
4.028000000000e+00,4.376451579241e-02,4.376373284481e-02
4.029000000000e+00,4.382438119624e-02,4.382343820857e-02
4.030000000000e+00,4.388231362581e-02,4.388127849407e-02
4.031000000000e+00,4.393812079925e-02,4.393711210983e-02
4.032000000000e+00,4.399201289920e-02,4.399082205970e-02
4.033000000000e+00,4.404341187750e-02,4.404224617535e-02
4.034000000000e+00,4.409264713972e-02,4.409126557339e-02
4.035000000000e+00,4.413857037305e-02,4.413818848421e-02
4.036000000000e+00,4.418404849806e-02,4.418394974216e-02
4.037000000000e+00,4.422962520445e-02,4.422901398895e-02
4.038000000000e+00,4.427395395509e-02,4.427289654383e-02
4.039000000000e+00,4.431583584362e-02,4.431508534142e-02
4.040000000000e+00,4.435646511330e-02,4.435551875482e-02
4.041000000000e+00,4.439512922728e-02,4.439409062105e-02
4.042000000000e+00,4.443176313185e-02,4.443056876984e-02
4.043000000000e+00,4.446587136167e-02,4.446482670489e-02
4.044000000000e+00,4.449796356766e-02,4.449695212325e-02
4.045000000000e+00,4.452792429930e-02,4.452716690541e-02
4.046000000000e+00,4.455646051299e-02,4.455568461040e-02
4.047000000000e+00,4.458375968105e-02,4.458229021762e-02
4.048000000000e+00,4.460765107740e-02,4.460645544224e-02
4.049000000000e+00,4.462953494649e-02,4.462788862585e-02
4.050000000000e+00,4.464775506271e-02,4.464641572776e-02
4.051000000000e+00,4.466350178280e-02,4.466204549381e-02
4.052000000000e+00,4.467640229847e-02,4.467470315491e-02
4.053000000000e+00,4.468556184249e-02,4.468436931081e-02
4.054000000000e+00,4.469259815058e-02,4.469132347800e-02
4.055000000000e+00,4.469723817701e-02,4.469555637878e-02
4.056000000000e+00,4.469805583949e-02,4.469693156831e-02
4.057000000000e+00,4.469707402678e-02,4.469557691108e-02
4.058000000000e+00,4.469290220676e-02,4.469139508583e-02
4.059000000000e+00,4.468572317320e-02,4.468422348008e-02
4.060000000000e+00,4.467559384045e-02,4.467400679335e-02
4.061000000000e+00,4.466219459441e-02,4.466075913978e-02
4.062000000000e+00,4.464584878586e-02,4.464470984205e-02
4.063000000000e+00,4.462747190469e-02,4.462605656223e-02
4.064000000000e+00,4.460622117228e-02,4.460459603273e-02
4.065000000000e+00,4.458163507621e-02,4.458009970926e-02
4.066000000000e+00,4.455363957903e-02,4.455285543288e-02
4.067000000000e+00,4.452481561502e-02,4.452317668846e-02
